brand,year,review_text,sentiment_label,sentiment_score,avg_co2_emission_gkm,ev_share_percent,sustainability_index
BMW,2019,BMW offers decent performance but could improve charging speed.,Neutral,0.29,152.8,14,0.083
BMW,2019,BMW needs to work on their EV reliability.,Negative,-0.71,152.8,14,0.083
BMW,2019,The BMW is worth every penny — luxurious and sustainable.,Positive,0.5,152.8,14,0.083
BMW,2019,Impressive range and eco-friendly features by BMW.,Positive,0.74,152.8,14,0.083
BMW,2019,BMW offers decent performance but could improve charging speed.,Neutral,0.21,152.8,14,0.083
BMW,2019,"The BMW is okay, not much to complain about.",Neutral,-0.04,152.8,14,0.083
BMW,2019,Impressive range and eco-friendly features by BMW.,Positive,0.7,152.8,14,0.083
BMW,2019,Smooth ride and amazing performance from BMW.,Positive,0.83,152.8,14,0.083
BMW,2019,The BMW interior feels outdated compared to competitors.,Negative,-0.93,152.8,14,0.083
BMW,2019,Smooth ride and amazing performance from BMW.,Positive,0.81,152.8,14,0.083
BMW,2019,BMW really nailed the electric design this year.,Positive,0.82,152.8,14,0.083
BMW,2019,The BMW is worth every penny — luxurious and sustainable.,Positive,0.91,152.8,14,0.083
BMW,2019,BMW really nailed the electric design this year.,Positive,0.71,152.8,14,0.083
BMW,2019,My experience with BMW has been average so far.,Neutral,0.05,152.8,14,0.083
BMW,2019,BMW offers decent performance but could improve charging speed.,Neutral,0.22,152.8,14,0.083
BMW,2019,"I'm disappointed with my BMW, the battery drains too fast.",Negative,-0.38,152.8,14,0.083
BMW,2019,BMW needs to work on their EV reliability.,Negative,-0.62,152.8,14,0.083
BMW,2019,The BMW is worth every penny — luxurious and sustainable.,Positive,0.94,152.8,14,0.083
BMW,2019,BMW really nailed the electric design this year.,Positive,0.66,152.8,14,0.083
BMW,2019,Impressive range and eco-friendly features by BMW.,Positive,0.72,152.8,14,0.083
BMW,2019,The BMW interior feels outdated compared to competitors.,Negative,-0.61,152.8,14,0.083
BMW,2019,"I love my BMW, it feels modern and efficient!",Positive,0.99,152.8,14,0.083
BMW,2019,BMW really nailed the electric design this year.,Positive,0.72,152.8,14,0.083
BMW,2019,Charging time is too long and the range is poor.,Negative,-0.57,152.8,14,0.083
BMW,2019,BMW needs to work on their EV reliability.,Negative,-0.9,152.8,14,0.083
BMW,2019,Impressive range and eco-friendly features by BMW.,Positive,0.73,152.8,14,0.083
BMW,2019,Too expensive for what it offers — not impressed by BMW.,Negative,-0.59,152.8,14,0.083
BMW,2019,"Overall, BMW delivers what you expect for the price.",Neutral,0.39,152.8,14,0.083
BMW,2019,Too expensive for what it offers — not impressed by BMW.,Negative,-0.48,152.8,14,0.083
BMW,2019,"Not bad, but not outstanding either — just fine for daily use.",Neutral,0.03,152.8,14,0.083
BMW,2019,"The BMW is okay, not much to complain about.",Neutral,0.36,152.8,14,0.083
BMW,2019,"The BMW is okay, not much to complain about.",Neutral,0.03,152.8,14,0.083
BMW,2019,"The BMW is okay, not much to complain about.",Neutral,-0.05,152.8,14,0.083
BMW,2019,BMW really nailed the electric design this year.,Positive,0.63,152.8,14,0.083
BMW,2019,My experience with BMW has been average so far.,Neutral,0.13,152.8,14,0.083
BMW,2019,The BMW is worth every penny — luxurious and sustainable.,Positive,0.48,152.8,14,0.083
BMW,2019,BMW really nailed the electric design this year.,Positive,0.51,152.8,14,0.083
BMW,2019,The BMW is worth every penny — luxurious and sustainable.,Positive,0.48,152.8,14,0.083
BMW,2019,Impressive range and eco-friendly features by BMW.,Positive,0.78,152.8,14,0.083
BMW,2019,BMW really nailed the electric design this year.,Positive,0.56,152.8,14,0.083
BMW,2019,Charging time is too long and the range is poor.,Negative,-0.33,152.8,14,0.083
BMW,2019,BMW needs to work on their EV reliability.,Negative,-0.3,152.8,14,0.083
BMW,2019,BMW offers decent performance but could improve charging speed.,Neutral,0.29,152.8,14,0.083
BMW,2019,BMW needs to work on their EV reliability.,Negative,-0.33,152.8,14,0.083
BMW,2019,"I'm disappointed with my BMW, the battery drains too fast.",Negative,-0.26,152.8,14,0.083
BMW,2019,Smooth ride and amazing performance from BMW.,Positive,1,152.8,14,0.083
BMW,2019,"The BMW is okay, not much to complain about.",Neutral,-0.07,152.8,14,0.083
BMW,2019,The BMW is worth every penny — luxurious and sustainable.,Positive,0.73,152.8,14,0.083
BMW,2019,Charging time is too long and the range is poor.,Negative,-0.84,152.8,14,0.083
BMW,2019,"I love my BMW, it feels modern and efficient!",Positive,0.92,152.8,14,0.083
BMW,2019,BMW needs to work on their EV reliability.,Negative,-0.39,152.8,14,0.083
BMW,2019,"Not bad, but not outstanding either — just fine for daily use.",Neutral,0.33,152.8,14,0.083
BMW,2019,BMW needs to work on their EV reliability.,Negative,-0.92,152.8,14,0.083
BMW,2019,BMW needs to work on their EV reliability.,Negative,-0.42,152.8,14,0.083
BMW,2019,"The BMW is okay, not much to complain about.",Neutral,-0.05,152.8,14,0.083
BMW,2019,Impressive range and eco-friendly features by BMW.,Positive,0.41,152.8,14,0.083
BMW,2019,My experience with BMW has been average so far.,Neutral,0.39,152.8,14,0.083
BMW,2019,"I love my BMW, it feels modern and efficient!",Positive,0.49,152.8,14,0.083
BMW,2019,"Overall, BMW delivers what you expect for the price.",Neutral,0.38,152.8,14,0.083
BMW,2019,BMW needs to work on their EV reliability.,Negative,-0.48,152.8,14,0.083
BMW,2019,The BMW is worth every penny — luxurious and sustainable.,Positive,0.41,152.8,14,0.083
BMW,2019,BMW really nailed the electric design this year.,Positive,0.43,152.8,14,0.083
BMW,2019,Charging time is too long and the range is poor.,Negative,-0.34,152.8,14,0.083
BMW,2019,Impressive range and eco-friendly features by BMW.,Positive,0.47,152.8,14,0.083
BMW,2019,The BMW interior feels outdated compared to competitors.,Negative,-0.49,152.8,14,0.083
BMW,2019,The BMW is worth every penny — luxurious and sustainable.,Positive,0.87,152.8,14,0.083
BMW,2019,The BMW is worth every penny — luxurious and sustainable.,Positive,0.78,152.8,14,0.083
BMW,2019,BMW really nailed the electric design this year.,Positive,0.45,152.8,14,0.083
BMW,2019,BMW really nailed the electric design this year.,Positive,0.72,152.8,14,0.083
BMW,2019,My experience with BMW has been average so far.,Neutral,0.37,152.8,14,0.083
BMW,2019,"Not bad, but not outstanding either — just fine for daily use.",Neutral,-0.17,152.8,14,0.083
BMW,2019,"I'm disappointed with my BMW, the battery drains too fast.",Negative,-0.55,152.8,14,0.083
BMW,2019,BMW really nailed the electric design this year.,Positive,0.84,152.8,14,0.083
BMW,2019,My experience with BMW has been average so far.,Neutral,0.31,152.8,14,0.083
BMW,2019,"Overall, BMW delivers what you expect for the price.",Neutral,0.36,152.8,14,0.083
BMW,2019,The BMW is worth every penny — luxurious and sustainable.,Positive,0.95,152.8,14,0.083
BMW,2019,"I love my BMW, it feels modern and efficient!",Positive,0.49,152.8,14,0.083
BMW,2019,Too expensive for what it offers — not impressed by BMW.,Negative,-0.39,152.8,14,0.083
BMW,2019,BMW really nailed the electric design this year.,Positive,0.67,152.8,14,0.083
BMW,2019,"I love my BMW, it feels modern and efficient!",Positive,0.8,152.8,14,0.083
BMW,2019,BMW offers decent performance but could improve charging speed.,Neutral,0.1,152.8,14,0.083
BMW,2019,"I love my BMW, it feels modern and efficient!",Positive,0.93,152.8,14,0.083
BMW,2019,BMW offers decent performance but could improve charging speed.,Neutral,0.2,152.8,14,0.083
BMW,2019,The BMW interior feels outdated compared to competitors.,Negative,-0.73,152.8,14,0.083
BMW,2019,BMW needs to work on their EV reliability.,Negative,-0.37,152.8,14,0.083
BMW,2019,BMW really nailed the electric design this year.,Positive,0.83,152.8,14,0.083
BMW,2020,Too expensive for what it offers — not impressed by BMW.,Negative,-0.68,146.3,18.4,0.125
BMW,2020,BMW needs to work on their EV reliability.,Negative,-0.76,146.3,18.4,0.125
BMW,2020,The BMW is worth every penny — luxurious and sustainable.,Positive,0.55,146.3,18.4,0.125
BMW,2020,Impressive range and eco-friendly features by BMW.,Positive,0.73,146.3,18.4,0.125
BMW,2020,The BMW is worth every penny — luxurious and sustainable.,Positive,0.72,146.3,18.4,0.125
BMW,2020,My experience with BMW has been average so far.,Neutral,0.04,146.3,18.4,0.125
BMW,2020,"The BMW is okay, not much to complain about.",Neutral,-0.02,146.3,18.4,0.125
BMW,2020,"I love my BMW, it feels modern and efficient!",Positive,0.72,146.3,18.4,0.125
BMW,2020,"I love my BMW, it feels modern and efficient!",Positive,0.61,146.3,18.4,0.125
BMW,2020,BMW needs to work on their EV reliability.,Negative,-0.29,146.3,18.4,0.125
BMW,2020,BMW needs to work on their EV reliability.,Negative,-0.58,146.3,18.4,0.125
BMW,2020,Impressive range and eco-friendly features by BMW.,Positive,0.58,146.3,18.4,0.125
BMW,2020,BMW really nailed the electric design this year.,Positive,0.87,146.3,18.4,0.125
BMW,2020,"Not bad, but not outstanding either — just fine for daily use.",Neutral,0.35,146.3,18.4,0.125
BMW,2020,"Overall, BMW delivers what you expect for the price.",Neutral,0.38,146.3,18.4,0.125
BMW,2020,"I'm disappointed with my BMW, the battery drains too fast.",Negative,-0.92,146.3,18.4,0.125
BMW,2020,Impressive range and eco-friendly features by BMW.,Positive,0.78,146.3,18.4,0.125
BMW,2020,Smooth ride and amazing performance from BMW.,Positive,0.62,146.3,18.4,0.125
BMW,2020,Impressive range and eco-friendly features by BMW.,Positive,0.83,146.3,18.4,0.125
BMW,2020,"I'm disappointed with my BMW, the battery drains too fast.",Negative,-0.8,146.3,18.4,0.125
BMW,2020,"I'm disappointed with my BMW, the battery drains too fast.",Negative,-0.63,146.3,18.4,0.125
BMW,2020,"I love my BMW, it feels modern and efficient!",Positive,0.77,146.3,18.4,0.125
BMW,2020,"I'm disappointed with my BMW, the battery drains too fast.",Negative,-0.65,146.3,18.4,0.125
BMW,2020,Charging time is too long and the range is poor.,Negative,-0.55,146.3,18.4,0.125
BMW,2020,The BMW interior feels outdated compared to competitors.,Negative,-0.66,146.3,18.4,0.125
BMW,2020,"I love my BMW, it feels modern and efficient!",Positive,0.41,146.3,18.4,0.125
BMW,2020,Smooth ride and amazing performance from BMW.,Positive,0.99,146.3,18.4,0.125
BMW,2020,Impressive range and eco-friendly features by BMW.,Positive,0.43,146.3,18.4,0.125
BMW,2020,"I love my BMW, it feels modern and efficient!",Positive,0.68,146.3,18.4,0.125
BMW,2020,"The BMW is okay, not much to complain about.",Neutral,0.19,146.3,18.4,0.125
BMW,2020,BMW really nailed the electric design this year.,Positive,0.54,146.3,18.4,0.125
BMW,2020,The BMW is worth every penny — luxurious and sustainable.,Positive,0.64,146.3,18.4,0.125
BMW,2020,BMW offers decent performance but could improve charging speed.,Neutral,-0.03,146.3,18.4,0.125
BMW,2020,Too expensive for what it offers — not impressed by BMW.,Negative,-0.59,146.3,18.4,0.125
BMW,2020,Smooth ride and amazing performance from BMW.,Positive,0.51,146.3,18.4,0.125
BMW,2020,BMW really nailed the electric design this year.,Positive,0.51,146.3,18.4,0.125
BMW,2020,Smooth ride and amazing performance from BMW.,Positive,0.51,146.3,18.4,0.125
BMW,2020,The BMW interior feels outdated compared to competitors.,Negative,-0.56,146.3,18.4,0.125
BMW,2020,BMW really nailed the electric design this year.,Positive,0.86,146.3,18.4,0.125
BMW,2020,"I love my BMW, it feels modern and efficient!",Positive,0.6,146.3,18.4,0.125
BMW,2020,"Not bad, but not outstanding either — just fine for daily use.",Neutral,0.37,146.3,18.4,0.125
BMW,2020,The BMW interior feels outdated compared to competitors.,Negative,-0.43,146.3,18.4,0.125
BMW,2020,"I love my BMW, it feels modern and efficient!",Positive,0.87,146.3,18.4,0.125
BMW,2020,BMW really nailed the electric design this year.,Positive,0.89,146.3,18.4,0.125
BMW,2020,Too expensive for what it offers — not impressed by BMW.,Negative,-0.49,146.3,18.4,0.125
BMW,2020,The BMW is worth every penny — luxurious and sustainable.,Positive,0.6,146.3,18.4,0.125
BMW,2020,"I'm disappointed with my BMW, the battery drains too fast.",Negative,-0.75,146.3,18.4,0.125
BMW,2020,BMW offers decent performance but could improve charging speed.,Neutral,0.38,146.3,18.4,0.125
BMW,2020,Impressive range and eco-friendly features by BMW.,Positive,0.86,146.3,18.4,0.125
BMW,2020,BMW really nailed the electric design this year.,Positive,0.61,146.3,18.4,0.125
BMW,2020,Charging time is too long and the range is poor.,Negative,-0.35,146.3,18.4,0.125
BMW,2020,Smooth ride and amazing performance from BMW.,Positive,0.44,146.3,18.4,0.125
BMW,2020,"Overall, BMW delivers what you expect for the price.",Neutral,0.22,146.3,18.4,0.125
BMW,2020,The BMW is worth every penny — luxurious and sustainable.,Positive,0.48,146.3,18.4,0.125
BMW,2020,"I love my BMW, it feels modern and efficient!",Positive,0.78,146.3,18.4,0.125
BMW,2020,BMW really nailed the electric design this year.,Positive,0.73,146.3,18.4,0.125
BMW,2020,Smooth ride and amazing performance from BMW.,Positive,0.75,146.3,18.4,0.125
BMW,2020,My experience with BMW has been average so far.,Neutral,0.38,146.3,18.4,0.125
BMW,2020,Impressive range and eco-friendly features by BMW.,Positive,1,146.3,18.4,0.125
BMW,2020,The BMW is worth every penny — luxurious and sustainable.,Positive,0.7,146.3,18.4,0.125
BMW,2020,BMW really nailed the electric design this year.,Positive,0.47,146.3,18.4,0.125
BMW,2020,Impressive range and eco-friendly features by BMW.,Positive,0.49,146.3,18.4,0.125
BMW,2020,BMW really nailed the electric design this year.,Positive,0.55,146.3,18.4,0.125
BMW,2020,"Not bad, but not outstanding either — just fine for daily use.",Neutral,0.39,146.3,18.4,0.125
BMW,2020,"The BMW is okay, not much to complain about.",Neutral,0.08,146.3,18.4,0.125
BMW,2020,Impressive range and eco-friendly features by BMW.,Positive,0.79,146.3,18.4,0.125
BMW,2020,BMW really nailed the electric design this year.,Positive,0.93,146.3,18.4,0.125
BMW,2020,BMW offers decent performance but could improve charging speed.,Neutral,-0.09,146.3,18.4,0.125
BMW,2020,Smooth ride and amazing performance from BMW.,Positive,0.72,146.3,18.4,0.125
BMW,2020,Charging time is too long and the range is poor.,Negative,-0.43,146.3,18.4,0.125
BMW,2020,BMW really nailed the electric design this year.,Positive,0.83,146.3,18.4,0.125
BMW,2020,BMW really nailed the electric design this year.,Positive,0.53,146.3,18.4,0.125
BMW,2020,BMW really nailed the electric design this year.,Positive,0.98,146.3,18.4,0.125
BMW,2020,"I love my BMW, it feels modern and efficient!",Positive,0.71,146.3,18.4,0.125
BMW,2020,The BMW is worth every penny — luxurious and sustainable.,Positive,0.57,146.3,18.4,0.125
BMW,2020,"The BMW is okay, not much to complain about.",Neutral,-0.09,146.3,18.4,0.125
BMW,2020,BMW really nailed the electric design this year.,Positive,0.8,146.3,18.4,0.125
BMW,2020,The BMW is worth every penny — luxurious and sustainable.,Positive,0.75,146.3,18.4,0.125
BMW,2020,BMW really nailed the electric design this year.,Positive,0.5,146.3,18.4,0.125
BMW,2020,My experience with BMW has been average so far.,Neutral,0.22,146.3,18.4,0.125
BMW,2020,BMW really nailed the electric design this year.,Positive,0.99,146.3,18.4,0.125
BMW,2020,Too expensive for what it offers — not impressed by BMW.,Negative,-0.85,146.3,18.4,0.125
BMW,2020,Impressive range and eco-friendly features by BMW.,Positive,0.56,146.3,18.4,0.125
BMW,2020,"Overall, BMW delivers what you expect for the price.",Neutral,0.18,146.3,18.4,0.125
BMW,2020,Smooth ride and amazing performance from BMW.,Positive,0.75,146.3,18.4,0.125
BMW,2020,The BMW is worth every penny — luxurious and sustainable.,Positive,0.76,146.3,18.4,0.125
BMW,2020,The BMW is worth every penny — luxurious and sustainable.,Positive,0.73,146.3,18.4,0.125
BMW,2020,BMW really nailed the electric design this year.,Positive,0.43,146.3,18.4,0.125
BMW,2020,"The BMW is okay, not much to complain about.",Neutral,0.14,146.3,18.4,0.125
BMW,2020,BMW offers decent performance but could improve charging speed.,Neutral,-0.15,146.3,18.4,0.125
BMW,2020,The BMW interior feels outdated compared to competitors.,Negative,-0.93,146.3,18.4,0.125
BMW,2020,Charging time is too long and the range is poor.,Negative,-0.78,146.3,18.4,0.125
